row_id,order_id,order_date,ship_date,ship_mode,customer_id,country,city,state,postal_code,region,product_id,sales,quantity,discount,profit,customer_name,segment,category,sub_category,product_name
3823,CA-2017-141873,2017-10-09,2017-10-14,Standard Class,HG-14845,United States,New York City,New York,10024,East,OFF-BI-10003655,18.24,6,0.2,6.156000000000001,Harry Greene,Consumer,Office Supplies,Binders,Durable Pressboard Binders
5586,CA-2017-105333,2017-11-30,2017-12-04,Standard Class,VP-21730,United States,New York City,New York,10011,East,TEC-PH-10001468,546.06,3,0.0,163.81799999999998,Victor Preis,Home Office,Technology,Phones,Panasonic Business Telephones KX-T7736
397,CA-2017-165603,2017-10-17,2017-10-19,Second Class,SS-20140,United States,Warwick,Rhode Island,2886,East,OFF-PA-10002552,12.96,2,0.0,6.2208,Saphhira Shifley,Corporate,Office Supplies,Paper,Xerox 1958
8263,CA-2016-100307,2016-12-15,2016-12-19,Standard Class,TC-21475,United States,Fayetteville,Arkansas,72701,South,OFF-PA-10002552,19.44,3,0.0,9.3312,Tony Chapman,Home Office,Office Supplies,Paper,Xerox 1958
6032,CA-2016-101168,2016-12-25,2017-01-01,Standard Class,SS-20140,United States,Nashua,New Hampshire,3060,East,FUR-FU-10003142,21.12,4,0.0,6.5472,Saphhira Shifley,Corporate,Furniture,Furnishings,"Master Big Foot Doorstop, Beige"
2054,CA-2015-142237,2015-07-11,2015-07-13,First Class,CK-12595,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10003142,25.344,6,0.2,3.4848,Clytie Kelty,Consumer,Furniture,Furnishings,"Master Big Foot Doorstop, Beige"
7561,US-2014-137155,2014-11-01,2014-11-05,Standard Class,DL-12925,United States,Long Beach,New York,11561,East,FUR-FU-10003142,31.68,6,0.0,9.8208,Daniel Lacy,Consumer,Furniture,Furnishings,"Master Big Foot Doorstop, Beige"
5961,CA-2017-150602,2017-02-09,2017-02-14,Second Class,ML-17395,United States,Los Angeles,California,90045,West,FUR-FU-10003142,21.12,4,0.0,6.5472,Marina Lichtenstein,Corporate,Furniture,Furnishings,"Master Big Foot Doorstop, Beige"
4536,CA-2017-138464,2017-07-08,2017-07-12,Standard Class,VF-21715,United States,Seattle,Washington,98115,West,FUR-FU-10003142,15.84,3,0.0,4.9104,Vicky Freymann,Home Office,Furniture,Furnishings,"Master Big Foot Doorstop, Beige"
6456,CA-2017-161102,2017-07-31,2017-08-03,First Class,EC-14050,United States,San Francisco,California,94110,West,FUR-FU-10003142,36.96,7,0.0,11.4576,Erin Creighton,Consumer,Furniture,Furnishings,"Master Big Foot Doorstop, Beige"
6127,CA-2017-145772,2017-06-03,2017-06-07,Standard Class,SS-20140,United States,Los Angeles,California,90036,West,OFF-BI-10002049,3.912,1,0.2,1.2714,Saphhira Shifley,Corporate,Office Supplies,Binders,UniKeep View Case Binders
1104,US-2017-145863,2017-04-21,2017-04-27,Standard Class,RP-19390,United States,Houston,Texas,77041,Central,OFF-BI-10002049,2.9339999999999997,3,0.8,-4.9878,Resi Pölking,Consumer,Office Supplies,Binders,UniKeep View Case Binders
1008,CA-2015-105312,2015-11-06,2015-11-09,First Class,MT-17815,United States,Scottsdale,Arizona,85254,West,OFF-BI-10002049,4.401,3,0.7,-3.5208,Meg Tillman,Consumer,Office Supplies,Binders,UniKeep View Case Binders
9628,CA-2014-139283,2014-11-23,2014-11-27,Standard Class,BT-11440,United States,Detroit,Michigan,48227,Central,OFF-BI-10002049,14.67,3,0.0,6.7482,Bobby Trafton,Consumer,Office Supplies,Binders,UniKeep View Case Binders
8126,CA-2015-137064,2015-02-06,2015-02-13,Standard Class,TS-21655,United States,Houston,Texas,77070,Central,OFF-BI-10002049,2.9339999999999997,3,0.8,-4.9878,Trudy Schmidt,Consumer,Office Supplies,Binders,UniKeep View Case Binders
6893,CA-2017-164756,2017-09-18,2017-09-22,Standard Class,SS-20140,United States,Columbus,Georgia,31907,South,OFF-PA-10003848,25.92,4,0.0,12.4416,Saphhira Shifley,Corporate,Office Supplies,Paper,Xerox 1997
9601,CA-2017-107797,2017-05-08,2017-05-11,Second Class,EB-13705,United States,Mansfield,Texas,76063,Central,OFF-PA-10003848,41.472,8,0.2,14.5152,Ed Braxton,Corporate,Office Supplies,Paper,Xerox 1997
4167,CA-2015-160213,2015-03-08,2015-03-13,Standard Class,AR-10825,United States,Long Beach,New York,11561,East,OFF-PA-10003848,19.44,3,0.0,9.3312,Anthony Rawles,Corporate,Office Supplies,Paper,Xerox 1997
8733,CA-2017-116988,2017-06-27,2017-06-29,Second Class,PW-19030,United States,Seattle,Washington,98105,West,OFF-PA-10003848,19.44,3,0.0,9.3312,Pauline Webber,Corporate,Office Supplies,Paper,Xerox 1997
6870,US-2016-126452,2016-08-21,2016-08-28,Standard Class,SC-20230,United States,Los Angeles,California,90004,West,OFF-PA-10003848,12.96,2,0.0,6.2208,Scot Coram,Corporate,Office Supplies,Paper,Xerox 1997
9915,CA-2017-160927,2017-01-29,2017-01-31,Second Class,TM-21010,United States,Marion,Iowa,52302,Central,OFF-PA-10003848,12.96,2,0.0,6.2208,Tamara Manning,Consumer,Office Supplies,Paper,Xerox 1997
7656,CA-2015-107685,2015-11-30,2015-12-02,Second Class,JM-15865,United States,Las Vegas,Nevada,89115,West,OFF-PA-10003848,25.92,4,0.0,12.4416,John Murray,Consumer,Office Supplies,Paper,Xerox 1997
2980,CA-2015-139850,2015-06-12,2015-06-17,Standard Class,GB-14575,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10003848,20.736,4,0.2,7.2576,Giulietta Baptist,Consumer,Office Supplies,Paper,Xerox 1997
399,CA-2016-108987,2016-09-08,2016-09-10,Second Class,AG-10675,United States,Houston,Texas,77036,Central,OFF-ST-10001580,35.952,3,0.2,3.5952,Anna Gayman,Consumer,Office Supplies,Storage,Super Decoflex Portable Personal File
5774,CA-2016-117408,2016-08-31,2016-09-06,Standard Class,TP-21130,United States,Waco,Texas,76706,Central,OFF-ST-10001580,23.968000000000004,2,0.2,2.3968,Theone Pippenger,Consumer,Office Supplies,Storage,Super Decoflex Portable Personal File
4883,CA-2017-143567,2017-11-02,2017-11-05,Second Class,TB-21175,United States,Henderson,Kentucky,42420,South,OFF-ST-10001580,59.92,4,0.0,16.7776,Thomas Boland,Corporate,Office Supplies,Storage,Super Decoflex Portable Personal File
2220,CA-2017-130841,2017-07-28,2017-08-01,Standard Class,MH-17620,United States,San Francisco,California,94110,West,OFF-ST-10001580,14.98,1,0.0,4.1944,Matt Hagelstein,Corporate,Office Supplies,Storage,Super Decoflex Portable Personal File
3237,CA-2016-146836,2016-05-02,2016-05-02,Same Day,CC-12475,United States,New York City,New York,10024,East,OFF-ST-10001580,44.94,3,0.0,12.5832,Cindy Chapman,Consumer,Office Supplies,Storage,Super Decoflex Portable Personal File
1735,CA-2017-101483,2017-07-29,2017-08-01,Second Class,AG-10675,United States,Jacksonville,North Carolina,28540,South,OFF-AP-10002082,34.848,2,0.2,6.534,Anna Gayman,Consumer,Office Supplies,Appliances,Holmes HEPA Air Purifier
3215,CA-2016-132409,2016-05-26,2016-06-01,Standard Class,TH-21235,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10002082,34.848,2,0.2,6.534,Tiffany House,Corporate,Office Supplies,Appliances,Holmes HEPA Air Purifier
2193,CA-2016-128412,2016-12-10,2016-12-17,Standard Class,AP-10915,United States,Seattle,Washington,98105,West,OFF-AP-10002082,65.34,3,0.0,22.869,Arthur Prichep,Consumer,Office Supplies,Appliances,Holmes HEPA Air Purifier
2255,CA-2015-169201,2015-09-28,2015-10-01,First Class,HG-14965,United States,San Francisco,California,94110,West,OFF-AP-10002082,43.56,2,0.0,15.245999999999999,Henry Goldwyn,Corporate,Office Supplies,Appliances,Holmes HEPA Air Purifier
3630,CA-2017-155957,2017-11-26,2017-11-30,Standard Class,CC-12610,United States,Columbus,Ohio,43229,East,OFF-AP-10002082,52.272,3,0.2,9.801,Corey Catlett,Corporate,Office Supplies,Appliances,Holmes HEPA Air Purifier
4704,CA-2016-166240,2016-06-24,2016-06-28,Standard Class,DH-13075,United States,Houston,Texas,77095,Central,OFF-AP-10002082,8.712,2,0.8,-19.602,Dave Hallsten,Corporate,Office Supplies,Appliances,Holmes HEPA Air Purifier
2976,CA-2015-137512,2015-05-07,2015-05-12,Standard Class,AG-10675,United States,Allen,Texas,75002,Central,OFF-PA-10000213,15.936,4,0.2,5.3784,Anna Gayman,Consumer,Office Supplies,Paper,Xerox 198
7018,CA-2014-114790,2014-03-11,2014-03-13,Second Class,FM-14215,United States,Richmond,Kentucky,40475,South,OFF-PA-10000213,14.94,3,0.0,7.0218,Filia McAdams,Corporate,Office Supplies,Paper,Xerox 198
5131,CA-2014-160766,2014-09-14,2014-09-14,Same Day,DM-13015,United States,New York City,New York,10009,East,OFF-PA-10000213,44.82,9,0.0,21.0654,Darrin Martin,Consumer,Office Supplies,Paper,Xerox 198
5185,CA-2017-163335,2017-09-24,2017-09-27,First Class,AG-10675,United States,Columbus,Georgia,31907,South,OFF-BI-10002827,38.71,7,0.0,17.8066,Anna Gayman,Consumer,Office Supplies,Binders,Avery Durable Poly Binders
656,CA-2016-137239,2016-08-22,2016-08-28,Standard Class,CR-12730,United States,Columbus,Ohio,43229,East,OFF-BI-10002827,3.318,2,0.7,-2.6544,Craig Reiter,Consumer,Office Supplies,Binders,Avery Durable Poly Binders
5243,CA-2017-146367,2017-08-04,2017-08-08,Standard Class,HM-14860,United States,Carrollton,Texas,75007,Central,OFF-BI-10002827,3.318,3,0.8,-5.6406,Harry Marie,Corporate,Office Supplies,Binders,Avery Durable Poly Binders
1519,CA-2014-111059,2014-02-03,2014-02-06,Second Class,TB-21400,United States,Seattle,Washington,98105,West,OFF-BI-10002827,13.272,3,0.2,4.3134,Tom Boeckenhauer,Consumer,Office Supplies,Binders,Avery Durable Poly Binders
2971,CA-2017-167941,2017-11-06,2017-11-09,Second Class,JF-15565,United States,Fayetteville,North Carolina,28314,South,OFF-BI-10002827,13.272,8,0.7,-10.6176,Jill Fjeld,Consumer,Office Supplies,Binders,Avery Durable Poly Binders
4669,US-2017-133200,2017-05-06,2017-05-11,Standard Class,DB-13555,United States,Fort Worth,Texas,76106,Central,OFF-BI-10002827,11.06,10,0.8,-18.802,Dorothy Badders,Corporate,Office Supplies,Binders,Avery Durable Poly Binders
7270,CA-2016-133368,2016-01-14,2016-01-20,Standard Class,AG-10675,United States,Concord,North Carolina,28027,South,FUR-FU-10003374,315.776,8,0.2,31.5776,Anna Gayman,Consumer,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base
8116,CA-2017-101014,2017-08-29,2017-09-04,Standard Class,RW-19540,United States,Los Angeles,California,90049,West,FUR-FU-10003374,148.02,3,0.0,41.4456,Rick Wilson,Corporate,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base
2720,CA-2014-110030,2014-12-06,2014-12-08,Second Class,LF-17185,United States,Houston,Texas,77095,Central,FUR-FU-10002759,23.976,3,0.6,-14.3856,Luke Foster,Consumer,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock
8485,CA-2017-142391,2017-09-24,2017-09-24,Same Day,PB-19150,United States,Seattle,Washington,98115,West,FUR-FU-10002759,199.8,10,0.0,71.928,Philip Brown,Consumer,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock
755,CA-2015-135272,2015-12-07,2015-12-12,Standard Class,MS-17830,United States,Los Angeles,California,90036,West,FUR-FU-10002759,79.92,4,0.0,28.7712,Melanie Seite,Consumer,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock
670,US-2017-106663,2017-06-09,2017-06-13,Standard Class,MO-17800,United States,Chicago,Illinois,60653,Central,FUR-FU-10002759,23.976,3,0.6,-14.3856,Meg O'Connel,Home Office,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock
9117,CA-2017-153045,2017-01-19,2017-01-24,Second Class,NS-18505,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10002759,31.968000000000004,2,0.2,6.3936,Neola Schneider,Consumer,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock
2790,US-2014-117744,2014-12-02,2014-12-06,Standard Class,MD-17860,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10002759,39.96,5,0.6,-23.976,Michael Dominguez,Corporate,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock
2542,CA-2016-144792,2016-04-30,2016-05-04,Standard Class,KD-16615,United States,Scottsdale,Arizona,85254,West,FUR-FU-10002759,111.88799999999999,7,0.2,22.3776,Ken Dana,Corporate,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock
8832,CA-2015-145324,2015-11-15,2015-11-19,Standard Class,DH-13675,United States,Harrisonburg,Virginia,22801,South,FUR-FU-10002759,39.96,2,0.0,14.3856,Duane Huffman,Home Office,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock
3433,CA-2017-148264,2017-12-08,2017-12-09,First Class,LF-17185,United States,Inglewood,California,90301,West,OFF-PA-10003651,60.12,9,0.0,28.8576,Luke Foster,Consumer,Office Supplies,Paper,Xerox 1968
817,CA-2016-149370,2016-09-15,2016-09-19,Standard Class,DB-13210,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10003651,5.343999999999999,1,0.2,1.8704,Dean Braden,Consumer,Office Supplies,Paper,Xerox 1968
4389,CA-2017-111556,2017-11-20,2017-11-22,First Class,CD-11920,United States,New York City,New York,10035,East,OFF-PA-10003651,46.76,7,0.0,22.4448,Carlos Daly,Consumer,Office Supplies,Paper,Xerox 1968
7769,CA-2017-154088,2017-11-12,2017-11-17,Standard Class,LB-16735,United States,Tallahassee,Florida,32303,South,OFF-PA-10003651,26.72,5,0.2,9.352,Larry Blacks,Consumer,Office Supplies,Paper,Xerox 1968
5743,US-2017-147886,2017-03-28,2017-03-31,First Class,DH-13075,United States,Fairfield,California,94533,West,OFF-PA-10003651,26.72,4,0.0,12.8256,Dave Hallsten,Corporate,Office Supplies,Paper,Xerox 1968
3780,CA-2017-118521,2017-02-16,2017-02-20,Standard Class,LF-17185,United States,New York City,New York,10035,East,OFF-PA-10003465,37.94,2,0.0,18.2112,Luke Foster,Consumer,Office Supplies,Paper,Xerox 1912
477,CA-2014-144666,2014-11-09,2014-11-11,Second Class,JP-15520,United States,San Francisco,California,94110,West,OFF-PA-10003465,94.85,5,0.0,45.528,Jeremy Pistek,Consumer,Office Supplies,Paper,Xerox 1912
5528,CA-2015-142055,2015-05-08,2015-05-10,First Class,AB-10255,United States,New York City,New York,10009,East,OFF-PA-10003465,37.94,2,0.0,18.2112,Alejandro Ballentine,Home Office,Office Supplies,Paper,Xerox 1912
2696,CA-2016-161662,2016-02-07,2016-02-09,First Class,BE-11410,United States,Lancaster,Ohio,43130,East,OFF-PA-10003465,30.351999999999997,2,0.2,10.6232,Bobby Elias,Consumer,Office Supplies,Paper,Xerox 1912
9780,CA-2014-169019,2014-07-26,2014-07-30,Standard Class,LF-17185,United States,San Antonio,Texas,78207,Central,OFF-AP-10003281,4.836,2,0.8,-12.09,Luke Foster,Consumer,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor
2792,CA-2014-125514,2014-09-21,2014-09-22,First Class,BM-11650,United States,Omaha,Nebraska,68104,Central,OFF-AP-10003281,36.27,3,0.0,10.880999999999998,Brian Moss,Corporate,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor
1966,CA-2017-110905,2017-09-10,2017-09-15,Second Class,RW-19690,United States,Springfield,Missouri,65807,Central,OFF-AP-10003281,24.18,2,0.0,7.254,Robert Waldorf,Consumer,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor
8866,CA-2015-158148,2015-12-20,2015-12-26,Standard Class,JM-15865,United States,Arlington,Virginia,22204,South,OFF-AP-10003281,36.27,3,0.0,10.880999999999998,John Murray,Consumer,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor
9442,CA-2014-165477,2014-12-29,2014-12-31,Second Class,RE-19405,United States,Kent,Ohio,44240,East,OFF-AP-10003281,48.36,5,0.2,6.045,Ricardo Emerson,Consumer,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor
2363,CA-2017-136497,2017-04-16,2017-04-20,Standard Class,RF-19840,United States,Columbus,Ohio,43229,East,OFF-BI-10001553,13.71,5,0.7,-10.054,Roy Französisch,Consumer,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal
5230,CA-2017-124436,2017-03-19,2017-03-22,Second Class,SA-20830,United States,Fresno,California,93727,West,OFF-BI-10001553,14.624,2,0.2,5.1184,Sue Ann Reed,Consumer,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal
9238,CA-2016-126732,2016-09-02,2016-09-06,Standard Class,LR-16915,United States,Los Angeles,California,90036,West,OFF-BI-10001553,7.312,1,0.2,2.5592,Lena Radford,Consumer,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal
2464,CA-2017-148691,2017-12-03,2017-12-09,Standard Class,CS-12460,United States,New York City,New York,10009,East,OFF-BI-10001553,14.624,2,0.2,5.1184,Chuck Sachs,Consumer,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal
9001,CA-2014-133389,2014-06-22,2014-06-22,Same Day,TB-21280,United States,Phoenix,Arizona,85023,West,OFF-BI-10001553,8.226,3,0.7,-6.0324,Toby Braunhardt,Consumer,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal
5226,CA-2016-119865,2016-06-21,2016-06-26,Standard Class,AS-10090,United States,New York City,New York,10011,East,OFF-BI-10001553,36.56,5,0.2,12.796,Adam Shillingsburg,Consumer,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal
8602,CA-2014-141110,2014-11-26,2014-12-01,Standard Class,LS-17200,United States,Fresno,California,93727,West,OFF-BI-10001553,7.312,1,0.2,2.5592,Luke Schmidt,Corporate,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal
2749,CA-2015-110247,2015-12-04,2015-12-08,Standard Class,RH-19555,United States,Tallahassee,Florida,32303,South,OFF-BI-10001553,8.226,3,0.7,-6.0324,Ritsa Hightower,Consumer,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal
7780,CA-2016-139381,2016-04-18,2016-04-22,Standard Class,RF-19840,United States,Chesapeake,Virginia,23320,South,OFF-AP-10001271,203.92,4,0.0,55.0584,Roy Französisch,Consumer,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac
539,CA-2015-134894,2015-12-07,2015-12-11,Standard Class,DK-12985,United States,Henderson,Kentucky,42420,South,OFF-AP-10001271,152.94,3,0.0,41.2938,Darren Koutras,Consumer,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac
3181,CA-2017-105235,2017-12-05,2017-12-11,Standard Class,SM-20950,United States,New York City,New York,10011,East,OFF-AP-10001271,254.9,5,0.0,68.82300000000001,Suzanne McNair,Corporate,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac
9157,CA-2014-134215,2014-08-04,2014-08-08,Standard Class,ML-17395,United States,Bangor,Maine,4401,East,OFF-AP-10001271,101.96,2,0.0,27.5292,Marina Lichtenstein,Corporate,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac
8211,CA-2017-128769,2017-09-07,2017-09-12,Standard Class,DM-12955,United States,Nashville,Tennessee,37211,South,OFF-AP-10001271,81.568,2,0.2,7.1372,Dario Medina,Corporate,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac
7676,CA-2017-133487,2017-05-06,2017-05-09,Second Class,TS-21655,United States,Rancho Cucamonga,California,91730,West,OFF-AP-10001271,152.94,3,0.0,41.2938,Trudy Schmidt,Consumer,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac
7926,CA-2016-125843,2016-08-13,2016-08-16,First Class,RF-19840,United States,Springfield,Virginia,22153,South,OFF-LA-10003923,103.6,7,0.0,51.8,Roy Französisch,Consumer,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing
2181,CA-2016-128818,2016-05-07,2016-05-11,Standard Class,CJ-12010,United States,New York City,New York,10009,East,OFF-LA-10003923,44.4,3,0.0,22.2,Caroline Jumper,Consumer,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing
485,CA-2017-140963,2017-06-10,2017-06-13,First Class,MT-18070,United States,Los Angeles,California,90045,West,OFF-LA-10003923,29.6,2,0.0,14.8,Michelle Tran,Home Office,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing
9838,US-2016-125402,2016-09-25,2016-10-01,Standard Class,DL-12865,United States,Long Beach,California,90805,West,OFF-LA-10003923,29.6,2,0.0,14.8,Dan Lawera,Consumer,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing
898,CA-2014-144407,2014-09-09,2014-09-15,Standard Class,MS-17365,United States,Detroit,Michigan,48227,Central,OFF-LA-10003923,103.6,7,0.0,51.8,Maribeth Schnelling,Consumer,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing
1411,CA-2017-105144,2017-11-04,2017-11-11,Standard Class,SZ-20035,United States,Grand Prairie,Texas,75051,Central,OFF-LA-10003923,23.68,2,0.2,8.88,Sam Zeldin,Home Office,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing
7693,CA-2014-102330,2014-12-29,2015-01-03,Standard Class,AI-10855,United States,Brentwood,California,94513,West,OFF-LA-10003923,88.8,6,0.0,44.4,Arianne Irving,Consumer,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing
2084,CA-2014-110352,2014-11-23,2014-11-29,Standard Class,ED-13885,United States,Houston,Texas,77036,Central,OFF-LA-10003923,23.68,2,0.2,8.88,Emily Ducich,Home Office,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing
1993,CA-2017-133648,2017-06-25,2017-07-02,Standard Class,ML-17755,United States,Springfield,Oregon,97477,West,OFF-LA-10003923,71.04,6,0.2,26.64,Max Ludwig,Home Office,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing
9876,CA-2015-130855,2015-12-29,2016-01-05,Standard Class,RF-19840,United States,New York City,New York,10035,East,OFF-SU-10003936,6.36,2,0.0,0.0636,Roy Französisch,Consumer,Office Supply,Supplies,Acme Serrated Blade Letter Opener
8941,CA-2014-130918,2014-08-22,2014-08-24,Second Class,JP-15520,United States,North Miami,Florida,33161,South,OFF-SU-10003936,7.632000000000001,3,0.2,-1.8126,Jeremy Pistek,Consumer,Office Supply,Supplies,Acme Serrated Blade Letter Opener
407,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,United States,San Francisco,California,94110,West,TEC-CO-10004115,1199.976,3,0.2,434.9913,Keith Herrera,Consumer,Technology,Copiers,Sharp AL-1530CS Digital Copier
596,CA-2014-131450,2014-08-08,2014-08-15,Standard Class,LR-16915,United States,San Diego,California,92024,West,TEC-CO-10004115,1199.976,3,0.2,434.9913,Lena Radford,Consumer,Technology,Copiers,Sharp AL-1530CS Digital Copier
5711,US-2015-160857,2015-05-08,2015-05-15,Standard Class,NW-18400,United States,New York City,New York,10024,East,TEC-CO-10004115,2799.9440000000004,7,0.2,1014.9797,Natalie Webber,Consumer,Technology,Copiers,Sharp AL-1530CS Digital Copier
4813,CA-2016-121370,2016-11-14,2016-11-19,Second Class,EB-14110,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10004115,1199.976,4,0.4,179.9964,Eugene Barchas,Consumer,Technology,Copiers,Sharp AL-1530CS Digital Copier
409,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,United States,San Francisco,California,94110,West,FUR-TA-10002041,1004.0239999999999,7,0.2,-112.9527,Keith Herrera,Consumer,Furniture,Tables,"Bevis Round Conference Table Top, X-Base"
3439,CA-2017-152583,2017-10-30,2017-10-30,Same Day,RA-19945,United States,Dallas,Texas,75217,Central,FUR-TA-10002041,251.00599999999997,2,0.3,-68.1302,Ryan Akin,Consumer,Furniture,Tables,"Bevis Round Conference Table Top, X-Base"
3429,US-2017-111024,2017-07-03,2017-07-06,Second Class,SZ-20035,United States,Lancaster,Ohio,43130,East,FUR-TA-10002041,215.148,2,0.4,-103.9882,Sam Zeldin,Home Office,Furniture,Tables,"Bevis Round Conference Table Top, X-Base"
6825,CA-2015-154291,2015-07-25,2015-07-29,Standard Class,YS-21880,United States,Montgomery,Alabama,36116,South,FUR-TA-10002041,358.58,2,0.0,39.4438,Yana Sorensen,Corporate,Furniture,Tables,"Bevis Round Conference Table Top, X-Base"
4310,CA-2014-125829,2014-11-04,2014-11-11,Standard Class,WB-21850,United States,Los Angeles,California,90045,West,FUR-TA-10002041,573.7280000000001,4,0.2,-64.5444,William Brown,Consumer,Furniture,Tables,"Bevis Round Conference Table Top, X-Base"
4722,CA-2014-106229,2014-06-07,2014-06-11,Second Class,NR-18550,United States,Aurora,Illinois,60505,Central,FUR-TA-10002041,268.935,3,0.5,-209.7693,Nick Radford,Consumer,Furniture,Tables,"Bevis Round Conference Table Top, X-Base"
410,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,United States,San Francisco,California,94110,West,OFF-PA-10002893,9.68,1,0.0,4.6464,Keith Herrera,Consumer,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4"""
2037,CA-2015-119214,2015-01-23,2015-01-27,Standard Class,CW-11905,United States,Bozeman,Montana,59715,West,OFF-PA-10002893,29.04,3,0.0,13.9392,Carl Weiss,Home Office,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4"""
5737,CA-2014-148614,2014-01-20,2014-01-25,Standard Class,MV-17485,United States,Los Angeles,California,90049,West,OFF-PA-10002893,19.36,2,0.0,9.2928,Mark Van Huff,Consumer,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4"""
2761,CA-2014-129574,2014-05-26,2014-05-29,First Class,DP-13240,United States,Murray,Utah,84107,West,OFF-PA-10002893,48.4,5,0.0,23.232,Dean percer,Home Office,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4"""
2987,CA-2016-139269,2016-05-25,2016-05-30,Standard Class,JB-16045,United States,Columbus,Georgia,31907,South,OFF-PA-10002893,19.36,2,0.0,9.2928,Julia Barnett,Home Office,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4"""
411,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,United States,San Francisco,California,94110,West,OFF-LA-10003766,28.35,9,0.0,13.607999999999999,Keith Herrera,Consumer,Office Supplies,Labels,Self-Adhesive Removable Labels
7325,US-2017-126053,2017-12-05,2017-12-08,First Class,CS-11950,United States,New York City,New York,10024,East,OFF-LA-10003766,9.45,3,0.0,4.5360000000000005,Carlos Soltero,Consumer,Office Supplies,Labels,Self-Adhesive Removable Labels
9985,CA-2015-100251,2015-05-17,2015-05-23,Standard Class,DV-13465,United States,Long Beach,New York,11561,East,OFF-LA-10003766,31.5,10,0.0,15.12,Dianna Vittorini,Consumer,Office Supplies,Labels,Self-Adhesive Removable Labels
1117,CA-2016-144855,2016-07-22,2016-07-24,Second Class,DL-13495,United States,San Francisco,California,94110,West,OFF-LA-10003766,6.3,2,0.0,3.0239999999999996,Dionis Lloyd,Corporate,Office Supplies,Labels,Self-Adhesive Removable Labels
6561,CA-2016-160941,2016-07-21,2016-07-26,Standard Class,DK-12835,United States,Roseville,California,95661,West,OFF-LA-10003766,3.15,1,0.0,1.5119999999999998,Damala Kotsonis,Corporate,Office Supplies,Labels,Self-Adhesive Removable Labels
